,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
6089,6255,1710096477.0,122360.0,Is this an Aspect?,1,"Given a Product Review, identify whether a given phrase is an aspect of the product.",1,7c13b57ffa8e4a3b719adfe89d811a03,0,4.63,0.0,0.0,0.03,0.67,36755139.0,2022-12-08T15:20:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6090,6256,1710096477.0,122360.0,Is this an Aspect?,1,"Given a Product Review, identify whether a given phrase is an aspect of the product.",1,7c13b57ffa8e4a3b719adfe89d811a03,0,4.63,0.0,0.0,0.03,0.67,36755139.0,2022-12-08T15:20:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6091,6257,1710096477.0,123072.0,Take 10 photos of your face,0,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",1,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,0.0,0.0,0.0,0.0,0.0,36729845.0,2022-12-09T14:49:02.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6092,6258,1710096477.0,123072.0,Take 10 photos of your face,0,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",1,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,0.0,0.0,0.0,0.0,0.0,36729893.0,2022-12-07T13:36:37.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6093,6259,1710096477.0,123072.0,Take 10 photos of your face,0,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",1,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,0.0,0.0,0.0,0.0,0.0,36729896.0,2022-12-07T13:36:45.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6094,6260,1710096477.0,123072.0,Take 10 photos of your face,0,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",1,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,0.0,0.0,0.0,0.0,0.0,36729901.0,2022-12-09T14:53:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6095,6261,1710096477.0,123072.0,Take 10 photos of your face,0,"You'll need to use both phone and webcam for different photos with different clothing and background.

If you complete the task correctly, you can send a link to it to your friends and get $1 for each task completed by them. The number of people you can bring is unlimited, as are your earnings. You can earn an additional $10 or you can earn $1000.",1,f8b3c2e55fcbe54b3666a2bdfc85fa4a,0,0.0,0.0,0.0,0.0,0.0,36729903.0,2022-12-09T05:49:35.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6096,6262,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6097,6263,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6098,6264,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6099,6265,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6100,6266,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6101,6267,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6102,6268,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6103,6269,1710096477.0,117836.0,Is the minifigure for sale in the ad?,0,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.67,0.0,0.0,0.01,0.02,36222032.0,2022-11-23T13:01:32.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6104,6270,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6105,6271,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6106,6272,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6107,6273,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6108,6274,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6109,6275,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6110,6276,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6111,6277,1710096477.0,117836.0,Is the minifigure for sale in the ad?,1,"Look at the picture and the text to see if the minifigure is for sale in this ad, or if it's just an example.",1,0d0f8804cdf7478881b3d99973a3cae2,0,4.65,0.361809,0.0,0.01,0.0,36660559.0,2022-12-02T08:25:08.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6112,6278,1710096477.0,91289.0,Get coupon information from websites (Canada),0," ** You need VPN of the Canada region to do this project ** 
Your task is to go to a specified website, check for coupon availability, and get the details of up to five (5) coupons. You will need to copy/paste both the coupon code and the coupon description and attach a screenshot of the coupon from the website.

All tasks are checked carefully and will be paid only if done correctly.",1,b8867ba0bef402679ca8cf0561e54ba1,0,0.0,1.33333,0.1,0.2,0.0,36768209.0,2022-12-09T11:19:06.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6113,6279,1710096477.0,91289.0,Get coupon information from websites (Canada),0," ** You need VPN of the Canada region to do this project ** 
Your task is to go to a specified website, check for coupon availability, and get the details of up to five (5) coupons. You will need to copy/paste both the coupon code and the coupon description and attach a screenshot of the coupon from the website.

All tasks are checked carefully and will be paid only if done correctly.",1,b8867ba0bef402679ca8cf0561e54ba1,0,0.0,1.33333,0.1,0.2,0.0,36768209.0,2022-12-09T11:19:06.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6114,6280,1710096477.0,91289.0,Get coupon information from websites (Canada),0," ** You need VPN of the Canada region to do this project ** 
Your task is to go to a specified website, check for coupon availability, and get the details of up to five (5) coupons. You will need to copy/paste both the coupon code and the coupon description and attach a screenshot of the coupon from the website.

All tasks are checked carefully and will be paid only if done correctly.",1,b8867ba0bef402679ca8cf0561e54ba1,0,0.0,1.33333,0.1,0.2,0.0,36768209.0,2022-12-09T11:19:06.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6115,6281,1710096477.0,91289.0,Get coupon information from websites (Canada),0," ** You need VPN of the Canada region to do this project ** 
Your task is to go to a specified website, check for coupon availability, and get the details of up to five (5) coupons. You will need to copy/paste both the coupon code and the coupon description and attach a screenshot of the coupon from the website.

All tasks are checked carefully and will be paid only if done correctly.",1,b8867ba0bef402679ca8cf0561e54ba1,0,0.0,1.33333,0.1,0.2,0.0,36768209.0,2022-12-09T11:19:06.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6116,6282,1710096477.0,91291.0,Does the provided link contain coupons? (United Kingdom),1,"** You need VPN of the United Kingdom region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",1,b8867ba0bef402679ca8cf0561e54ba1,0,4.95,0.573249,0.05,0.15,0.0,36768077.0,2022-12-09T11:09:39.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6117,6283,1710096477.0,91291.0,Does the provided link contain coupons? (United Kingdom),1,"** You need VPN of the United Kingdom region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",1,b8867ba0bef402679ca8cf0561e54ba1,0,4.95,0.573249,0.05,0.15,0.0,36768077.0,2022-12-09T11:09:39.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6118,6284,1710096477.0,91291.0,Does the provided link contain coupons? (United Kingdom),1,"** You need VPN of the United Kingdom region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",1,b8867ba0bef402679ca8cf0561e54ba1,0,4.95,0.573249,0.05,0.15,0.0,36768077.0,2022-12-09T11:09:39.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6119,6285,1710096477.0,91291.0,Does the provided link contain coupons? (United Kingdom),1,"** You need VPN of the United Kingdom region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",1,b8867ba0bef402679ca8cf0561e54ba1,0,4.95,0.573249,0.05,0.15,0.0,36768077.0,2022-12-09T11:09:39.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6120,6286,1710096477.0,91291.0,Does the provided link contain coupons? (United Kingdom),1,"** You need VPN of the United Kingdom region to do this project ** 
Click the link, scan the web-page and decide:
Coupon exist OR coupon does not exist in web-page
",1,b8867ba0bef402679ca8cf0561e54ba1,0,4.95,0.573249,0.05,0.15,0.0,36768077.0,2022-12-09T11:09:39.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6121,6287,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6122,6288,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6123,6289,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6124,6290,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6125,6291,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6126,6292,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6127,6293,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6128,6294,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6129,6295,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6130,6296,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6131,6297,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6132,6298,1710096477.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6133,6299,1710096477.0,116898.0,Film yourself on front and back cameras,0,Take two videos with yourself on your mobile phone on front and back cameras,1,c69b008e44d038469bf39335173dce31,0,4.2,1.00559,0.01,0.01,0.0,36598075.0,2022-12-05T11:49:16.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6134,6300,1710096477.0,116898.0,Film yourself on front and back cameras,0,Take two videos with yourself on your mobile phone on front and back cameras,1,c69b008e44d038469bf39335173dce31,0,4.24,4.02235,0.0,0.01,0.0,36598267.0,2022-12-01T10:52:28.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6135,6301,1710096477.0,116898.0,Film yourself on front and back cameras,0,Take two videos with yourself on your mobile phone on front and back cameras,1,c69b008e44d038469bf39335173dce31,0,4.31,4.69055,0.07,0.07,0.0,36757628.0,2022-12-08T17:14:47.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6136,6302,1710096477.0,116898.0,Film yourself on front and back cameras,0,Take two videos with yourself on your mobile phone on front and back cameras,1,c69b008e44d038469bf39335173dce31,0,4.31,4.69055,0.0,0.0,0.0,36758204.0,2022-12-08T18:06:44.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6137,6303,1710096477.0,70800.0,Отбор на задания по классификации текста,1,"We invite you to take training on the tasks of text classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30681736.0,2021-12-30T11:34:58.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6138,6304,1710096477.0,70800.0,Отбор на задания по классификации текста,1,"We invite you to take training on the tasks of text classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30681736.0,2021-12-30T11:34:58.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6139,6305,1710096477.0,70800.0,Отбор на задания по классификации текста,1,"We invite you to take training on the tasks of text classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30681736.0,2021-12-30T11:34:58.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6140,6306,1710096477.0,70800.0,Отбор на задания по классификации текста,1,"We invite you to take training on the tasks of text classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30681736.0,2021-12-30T11:34:58.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6141,6307,1710096477.0,70800.0,Отбор на задания по классификации текста,1,"We invite you to take training on the tasks of text classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30681736.0,2021-12-30T11:34:58.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6142,6308,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"Приглашаем пройти обучение по заданиям по классификации текста и изображения. После выполнения данного задания откроется доступ к экзамену, успешное прохождение которого позволит получить доступ к другим заданиям такого типа.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686809.0,2022-01-04T11:59:55.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6143,6309,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"Приглашаем пройти обучение по заданиям по классификации текста и изображения. После выполнения данного задания откроется доступ к экзамену, успешное прохождение которого позволит получить доступ к другим заданиям такого типа.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686809.0,2022-01-04T11:59:55.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6144,6310,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"Приглашаем пройти обучение по заданиям по классификации текста и изображения. После выполнения данного задания откроется доступ к экзамену, успешное прохождение которого позволит получить доступ к другим заданиям такого типа.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686809.0,2022-01-04T11:59:55.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6145,6311,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"Приглашаем пройти обучение по заданиям по классификации текста и изображения. После выполнения данного задания откроется доступ к экзамену, успешное прохождение которого позволит получить доступ к другим заданиям такого типа.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686809.0,2022-01-04T11:59:55.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6146,6312,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"Приглашаем пройти обучение по заданиям по классификации текста и изображения. После выполнения данного задания откроется доступ к экзамену, успешное прохождение которого позволит получить доступ к другим заданиям такого типа.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686809.0,2022-01-04T11:59:55.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6147,6313,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"We invite you to take training on the tasks of text and image classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686811.0,2021-12-30T11:20:11.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6148,6314,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"We invite you to take training on the tasks of text and image classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686811.0,2021-12-30T11:20:11.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6149,6315,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"We invite you to take training on the tasks of text and image classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686811.0,2021-12-30T11:20:11.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6150,6316,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"We invite you to take training on the tasks of text and image classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686811.0,2021-12-30T11:20:11.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6151,6317,1710096477.0,70834.0,Отбор на задания классификации текста и изображения,1,"We invite you to take training on the tasks of text and image classification in english language. After successfully completing this test, you will have access to the exam. Successful completion of this exam will allow you to gain access to other tasks of this type of markup.",1,8ad1d7e96f4f91fbfceaac1fb8b0996c,1,0.0,0.0,0.0,0.0,0.0,30686811.0,2021-12-30T11:20:11.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6152,6318,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6153,6319,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6154,6320,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6155,6321,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6156,6322,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6157,6323,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6158,6324,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6159,6325,1710096477.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
6160,6326,1710096477.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,EG,"AR,EN,",1998-02-01,2022-11-07T00:00:00.000Z,24
